label,text
0,"Nearly 2,000 high schools - roughly 12 percent of all secondary schools in the United States - produce about half of the nations dropouts."
0,"What do Rutgers University, Kean University, Montclair State University, New Jersey City University, Stockton College, Rowan University and William Paterson all have in common? They all graduate less than 50 percent of their students within four years."
1,Barack Obama ... 96 percent of his votes have been solely along party line.
0,"In the Georgia-Russia conflict, we flew a brigade of Georgian soldiers from Iran to Georgia and sent U.S. ships into the Black Sea and provided various kinds of supplies."
0,She flunked the D.C. bar exam.
0,More people are apprehended after illegally crossing the U.S.-Mexico border a week than are born in Texas each week.
1,There were $2 billion in earmarks in fiscal year 2012.
0,Black people are eight times more likely to be arrested than white people in Madison.
0,"Four years as a congressman, he [U.S. Rep. Hank Johnson] never talked about MARTA."
0,Says Donald Trump supported impeachment of President (George W.) Bush.
1,Under Gov. Romneys definition ... Donald Trump is a small business.
0,"Congressman John Lewis, an American hero, made allegations that Sarah Palin and I were somehow associated with ... the worst chapter in American history. ... And, Senator Obama, you didn't repudiate those remarks."
0,"Its legal to sign a recall petition (against Gov. Scott Walker) even if you have already signed another recall petition, but only one signature counts"
1,"If an Iranian woman shows too much hair in public, she risks being beaten or killed."
0,"Georgia is on track for 1,200 traffic fatalities this year, a reversal of nine years of declines."
1,"A majority of Americans agree with a ban on assault weapons. And by the way, so did Ronald Reagan."
1,The Washington D.C.-area never has a recession.
0,"Rick Perry has advocated abandoning Social Security, scuttling Medicaid and ending the federal income tax."
1,On reauthorization of Export-Import Bank.
0,"When George Bush said we shouldnt investigate why the governments response to Hurricane Katrina was so incompetent, John McCain stood with him."
1,I said no to these big bank bailouts.
1,President Barack Obama attended an Islamic madrassa.
0,"Bill Young uses his campaign money for, among other things, a luxury car."
0,"An audit shows there are 6.5 million people who have active Social Security numbers who are 112 years of age or older,"
1,The Georgia Regional Transportation Authority concluded that light rail in Cobb County would more than double commute time and would therefore be unsuccessful in alleviating traffic congestion.
0,We were the No. 1 job creator in America in February and we are now the No. 4 job creator in the last year.
1,"Rubio's tax swap proposal ""would have been a massive tax increase."""
0,U.S. taxpayers are being forced to fund Feisal Abdul Raufs trip to the Middle East.
1,Clackamas County Commissioners approved a re-negotiated agreement to lower the countys contribution to TriMets Portland-Milwaukie Light Rail project to $19.9 million from $25 million.
1,"A report just came out that if we continue with President Obamas policies, were looking at over 9 percent unemployment next year in the fourth quarter."
1,One of the biggest polluters in our country is the Milwaukee Metropolitan Sewerage District.
0,"John McCain's health care plan ""won't guarantee coverage of cancer screenings or maternity care."""
1,"The Obama administration offered $900 million to Hamas, a recognized terrorist organization, to rebuild Gaza."
1,"With a stroke of a pen, the (U.S. Supreme Court) decided to overrule the 100-year-old ban on corporate expenditures."
0,"There have been literally hundreds of new tax preferences and loopholes added to the code since 1986, last time we did this."
1,"A majority of Americans since Harry Truman days support single-payer health insurance, or full Medicare for all."
1,Marijuana contains 50 to 70 percent more carcinogenic hydrocarbons than tobacco.
1,Says PolitiFact listed Governor Scott Walker of Wisconsin as the Governor who told the most lies and our own untruthful Governor Chris Christie made it into Politifacts top five of Lie - en Governors.
1,Obamacare already has caused millions of hardworking Virginians to lose their health insurance.
0,Fidel (Castro) has made his preferences known in the campaign and had some very unkind things to say about me.
1,They delayed my swearing-in here in Massachusetts for a couple weeks so they could ram (the health care law) through.
0,Says Barack Obama has played over 90 rounds of golf as president.
1,Says Patrick Murphy wrongly conveyed Rubios stance on abortion for women infected by Zika.
0,46 percent of women between the age of 16 to 24 despise sexual contact in Japan.
1,Says no one from the Bush family attended the 2012 Republican National Convention and there was no President Bush at the 2008 convention.
1,Says Thomas Eric Duncan came into the United States with an elevated temperature.
0,"Says nearly 29,000 Oregonians almost 5 percent of all homeowners are 90 days or more delinquent on their mortgage."
1,"While others place their hands over their hearts, Obama turns his back to the flag and slouches."
0,"Tax rates were significantly higher ""in the '40s, the '50s, and the '60s."""
0,Says the Senate will have a record number of female senators in 2013.
0,"Earmarks requested in a federal spending bill included $277,000 for potato pest management in Wisconsin."
1,Says he was endorsed by theValley News newspaper.
